"_time",trackerid,battery
"2016-11-11T12:51:29.000-0800","6e:04:7b:25:0a:d0",96
"2016-11-11T12:51:29.000-0800","ff:a3:a8:15:98:e6",72
"2016-11-11T12:51:28.000-0800","53:4a:aa:30:2c:55",61
"2016-11-11T12:51:28.000-0800","e9:ec:d1:68:77:aa",60
"2016-11-11T12:51:28.000-0800","48:d0:ac:85:4c:25",91
"2016-11-11T12:51:28.000-0800","cf:f6:82:1b:32:6f",99
"2016-11-11T12:51:28.000-0800","7a:58:7a:56:5d:c7",97
"2016-11-11T12:51:27.000-0800","5b:4a:4d:12:2f:fc",75
"2016-11-11T12:51:27.000-0800","c8:81:1f:ee:ad:8f",48
"2016-11-11T12:51:27.000-0800","71:2a:60:fb:0b:72",87
"2016-11-11T12:51:27.000-0800","79:1e:7e:45:e4:5f",77
"2016-11-11T12:51:27.000-0800","54:83:b7:52:8b:c1",72
"2016-11-11T12:51:26.000-0800","1a:31:2b:4b:49:30",58
"2016-11-11T12:51:26.000-0800","d9:ad:e1:a7:2d:25",92
"2016-11-11T12:51:26.000-0800","46:52:95:0c:87:b7",57
"2016-11-11T12:51:26.000-0800","10:cd:4c:c6:8b:a8",92
"2016-11-11T12:51:26.000-0800","01:aa:97:d8:c9:ca",52
"2016-11-11T12:51:25.000-0800","04:19:dd:ca:5a:5c",87
"2016-11-11T12:51:25.000-0800","0b:85:b8:4d:75:06",90
"2016-11-11T12:51:25.000-0800","89:76:ad:ab:09:16",50
"2016-11-11T12:51:25.000-0800","de:6b:05:3c:9e:ae",96
"2016-11-11T12:51:25.000-0800","9f:0b:ae:98:9c:92",87
"2016-11-11T12:51:24.000-0800","4c:39:eb:8c:18:5f",53
"2016-11-11T12:51:24.000-0800","d4:af:16:2c:df:96",99
"2016-11-11T12:51:24.000-0800","c3:0e:41:46:2e:c0",58
"2016-11-11T12:51:24.000-0800","82:c0:7d:68:1a:83",96
"2016-11-11T12:51:24.000-0800","2e:66:f7:aa:66:bd",60
"2016-11-11T12:51:23.000-0800","26:eb:11:8d:11:3c",96
"2016-11-11T12:51:23.000-0800","85:8d:39:db:f8:a8",67
"2016-11-11T12:51:23.000-0800","ea:e6:e3:f1:c7:8d",84
"2016-11-11T12:51:23.000-0800","5b:4a:4d:12:2f:fc",56
"2016-11-11T12:51:23.000-0800","cf:ac:78:f3:12:b3",65
"2016-11-11T12:51:22.000-0800","ce:f2:ba:cd:d2:1c",100
"2016-11-11T12:51:22.000-0800","af:52:c5:61:9a:a0",96
"2016-11-11T12:51:22.000-0800","9b:60:6a:44:52:58",61
"2016-11-11T12:51:22.000-0800","c8:39:38:40:84:69",90
"2016-11-11T12:51:22.000-0800","05:27:7f:11:f1:be",54
"2016-11-11T12:51:21.000-0800","8a:b5:3b:d1:5e:d3",87
"2016-11-11T12:51:21.000-0800","25:b0:43:63:df:81",91
"2016-11-11T12:51:21.000-0800","14:96:c0:e4:ef:21",65
"2016-11-11T12:51:21.000-0800","ec:dd:3d:3f:03:a9",99
"2016-11-11T12:51:21.000-0800","71:3d:ae:14:c4:62",67
"2016-11-11T12:51:20.000-0800","11:ba:a0:72:94:8e",66
"2016-11-11T12:51:20.000-0800","fc:b3:fa:55:1b:6d",64
"2016-11-11T12:51:20.000-0800","ad:87:db:f7:c8:43",78
"2016-11-11T12:51:20.000-0800","57:c3:94:49:03:a0",71
"2016-11-11T12:51:20.000-0800","4a:a8:e7:0f:83:4b",64
"2016-11-11T12:51:19.000-0800","99:71:ad:75:ee:9b",87
"2016-11-11T12:51:19.000-0800","38:4a:cb:97:92:2d",69
"2016-11-11T12:51:19.000-0800","70:ef:6f:08:32:1c",84
"2016-11-11T12:51:19.000-0800","7d:73:46:84:ac:68",84
"2016-11-11T12:51:19.000-0800","ff:2d:2c:55:1b:3f",74
"2016-11-11T12:51:18.000-0800","e0:cf:e2:62:37:72",92
"2016-11-11T12:51:18.000-0800","f9:af:b9:2a:99:8b",60
"2016-11-11T12:51:18.000-0800","69:cc:a1:25:6c:b8",55
"2016-11-11T12:51:18.000-0800","be:65:9e:32:41:9c",44
"2016-11-11T12:51:18.000-0800","90:4d:4f:14:38:dc",61
"2016-11-11T12:51:17.000-0800","6b:d1:4f:1c:d5:48",62
"2016-11-11T12:51:17.000-0800","1d:c7:5c:06:ef:e9",83
"2016-11-11T12:51:17.000-0800","69:70:81:60:6a:38",45
"2016-11-11T12:51:17.000-0800","c8:b7:13:a2:8c:a9",75
"2016-11-11T12:51:17.000-0800","9f:f2:03:76:4c:31",74
"2016-11-11T12:51:16.000-0800","a1:9a:c9:f7:74:6a",66
"2016-11-11T12:51:16.000-0800","21:8b:5f:f2:22:3f",78
"2016-11-11T12:51:16.000-0800","10:b7:b3:0f:45:2c",92
"2016-11-11T12:51:16.000-0800","1a:31:2b:4b:49:30",68
"2016-11-11T12:51:16.000-0800","0c:0b:a6:5f:e1:72",63
"2016-11-11T12:51:15.000-0800","2c:bb:4b:4e:3d:26",98
"2016-11-11T12:51:15.000-0800","34:17:74:b4:ff:38",61
"2016-11-11T12:51:15.000-0800","29:39:5a:3f:c7:cd",67
"2016-11-11T12:51:15.000-0800","80:27:9d:70:36:99",50
"2016-11-11T12:51:15.000-0800","ff:5d:2a:8e:11:fb",59
"2016-11-11T12:51:14.000-0800","20:55:24:81:e9:a3",55
"2016-11-11T12:51:14.000-0800","7c:3c:0c:87:1b:c4",76
"2016-11-11T12:51:14.000-0800","13:86:d2:66:ec:0e",99
"2016-11-11T12:51:14.000-0800","f9:af:b9:2a:99:8b",73
"2016-11-11T12:51:14.000-0800","41:de:e8:fe:d2:37",55
"2016-11-11T12:51:13.000-0800","78:5f:e9:1e:62:63",100
"2016-11-11T12:51:13.000-0800","1e:c9:12:23:d5:43",86
"2016-11-11T12:51:13.000-0800","e8:c9:10:f5:0f:ca",91
"2016-11-11T12:51:13.000-0800","c5:11:22:95:20:05",48
"2016-11-11T12:51:13.000-0800","6f:dd:ed:72:2d:ba",80
"2016-11-11T12:51:12.000-0800","2f:59:d0:50:58:90",96
"2016-11-11T12:51:12.000-0800","90:4d:4f:14:38:dc",96
"2016-11-11T12:51:12.000-0800","39:e1:fd:f9:e7:00",92
"2016-11-11T12:51:12.000-0800","8c:00:b1:a4:41:ec",98
"2016-11-11T12:51:12.000-0800","6f:d4:12:75:11:7d",60
"2016-11-11T12:51:11.000-0800","69:70:81:60:6a:38",44
"2016-11-11T12:51:11.000-0800","37:68:0d:e1:d5:57",83
"2016-11-11T12:51:11.000-0800","d6:45:f9:e0:af:cc",76
"2016-11-11T12:51:11.000-0800","8d:46:a5:55:b8:99",44
"2016-11-11T12:51:11.000-0800","00:7c:db:22:46:fd",64
"2016-11-11T12:51:10.000-0800","ee:b4:4e:3e:c7:9a",68
"2016-11-11T12:51:10.000-0800","ff:fc:3b:f7:14:4a",95
"2016-11-11T12:51:10.000-0800","48:d2:f3:ed:1a:c4",51
"2016-11-11T12:51:10.000-0800","8b:d1:84:9c:4a:36",81
"2016-11-11T12:51:10.000-0800","99:ca:c9:21:87:28",100
"2016-11-11T12:51:09.000-0800","5b:b5:46:41:32:53",56
"2016-11-11T12:51:09.000-0800","b1:28:26:a2:63:44",96
"2016-11-11T12:51:09.000-0800","a2:8a:7b:e1:e2:3f",53
"2016-11-11T12:51:09.000-0800","b9:7b:6e:9c:e9:dc",53
"2016-11-11T12:51:09.000-0800","28:e6:5e:d9:70:23",57
"2016-11-11T12:51:08.000-0800","08:47:21:52:d1:e3",54
"2016-11-11T12:51:08.000-0800","c8:7c:90:89:f2:53",54
"2016-11-11T12:51:08.000-0800","cd:91:9d:ec:e9:dd",59
"2016-11-11T12:51:08.000-0800","da:92:ae:34:a3:3b",57
"2016-11-11T12:51:08.000-0800","8b:a8:54:6f:a2:1a",94
"2016-11-11T12:51:07.000-0800","70:81:fb:d6:63:bc",47
"2016-11-11T12:51:07.000-0800","8d:46:a5:55:b8:99",89
"2016-11-11T12:51:07.000-0800","97:fa:fe:92:e8:7c",64
"2016-11-11T12:51:07.000-0800","f4:77:dd:bf:28:01",48
"2016-11-11T12:51:07.000-0800","6f:d4:12:75:11:7d",84
"2016-11-11T12:51:06.000-0800","a3:13:8a:ac:72:37",46
"2016-11-11T12:51:06.000-0800","e3:b0:6d:8b:59:89",75
"2016-11-11T12:51:06.000-0800","da:c3:b3:55:9d:9b",50
"2016-11-11T12:51:06.000-0800","5d:f3:64:6e:30:d8",76
"2016-11-11T12:51:06.000-0800","ff:5d:2a:8e:11:fb",47
"2016-11-11T12:51:05.000-0800","4c:39:eb:8c:18:5f",57
"2016-11-11T12:51:05.000-0800","c4:f4:b0:49:1d:cf",55
"2016-11-11T12:51:05.000-0800","36:0a:e7:12:e6:82",90
"2016-11-11T12:51:05.000-0800","09:49:3a:7a:a5:a8",60
"2016-11-11T12:51:05.000-0800","e5:13:d5:e0:f2:bb",47
"2016-11-11T12:51:04.000-0800","e4:dc:89:5d:80:a7",94
"2016-11-11T12:51:04.000-0800","8d:2d:25:16:4e:41",60
"2016-11-11T12:51:04.000-0800","f6:ad:fc:57:2f:a0",66
"2016-11-11T12:51:04.000-0800","b4:43:a0:8e:63:45",83
"2016-11-11T12:51:04.000-0800","11:55:f9:98:a2:d4",49
"2016-11-11T12:51:03.000-0800","32:d5:63:93:ce:86",51
"2016-11-11T12:51:03.000-0800","5c:7b:bb:cf:b1:54",93
"2016-11-11T12:51:03.000-0800","ba:00:82:c3:9c:2b",61
"2016-11-11T12:51:03.000-0800","d3:46:72:21:ed:94",71
"2016-11-11T12:51:03.000-0800","11:58:7b:2c:e7:ae",83
"2016-11-11T12:51:02.000-0800","07:71:d4:35:19:74",75
"2016-11-11T12:51:02.000-0800","c8:0f:10:9c:1f:7b",74
"2016-11-11T12:51:02.000-0800","bb:67:88:aa:af:1b",86
"2016-11-11T12:51:02.000-0800","f6:ea:0e:ac:70:f5",55
"2016-11-11T12:51:02.000-0800","11:33:ca:50:f7:73",56
"2016-11-11T12:51:01.000-0800","a2:fb:e3:1b:67:67",71
"2016-11-11T12:51:01.000-0800","3d:cd:b7:d7:51:01",67
"2016-11-11T12:51:01.000-0800","67:0b:cd:7d:9b:d7",81
"2016-11-11T12:51:01.000-0800","52:ef:31:86:b0:4b",80
"2016-11-11T12:51:01.000-0800","3a:ec:d8:09:e2:e2",78
"2016-11-11T12:51:00.000-0800","eb:88:87:b8:19:04",90
"2016-11-11T12:51:00.000-0800","38:4a:cb:97:92:2d",58
"2016-11-11T12:51:00.000-0800","c8:cc:3b:90:71:88",91
"2016-11-11T12:51:00.000-0800","fc:c1:01:b0:e6:72",48
"2016-11-11T12:51:00.000-0800","48:0b:1b:ca:a3:3e",64
"2016-11-11T12:50:59.000-0800","4b:27:67:68:e8:6d",68
"2016-11-11T12:50:59.000-0800","fc:d4:1d:05:2b:73",66
"2016-11-11T12:50:59.000-0800","46:52:95:0c:87:b7",55
"2016-11-11T12:50:59.000-0800","d8:58:04:34:16:4a",59
"2016-11-11T12:50:59.000-0800","5e:37:8b:59:2c:d9",68
"2016-11-11T12:50:58.000-0800","11:55:f9:98:a2:d4",55
"2016-11-11T12:50:58.000-0800","3a:bb:92:8d:91:64",73
"2016-11-11T12:50:58.000-0800","60:e5:9a:b1:9b:ca",60
"2016-11-11T12:50:58.000-0800","8a:90:f3:7c:4a:c2",47
"2016-11-11T12:50:58.000-0800","9e:a4:4e:2a:d1:6d",78
"2016-11-11T12:50:57.000-0800","1d:9f:29:74:7d:0b",63
"2016-11-11T12:50:57.000-0800","bf:4c:53:3a:8e:3c",93
"2016-11-11T12:50:57.000-0800","0e:bd:62:a7:4a:1a",93
"2016-11-11T12:50:57.000-0800","23:03:07:f8:35:fe",43
"2016-11-11T12:50:57.000-0800","4a:a8:e7:0f:83:4b",80
"2016-11-11T12:50:56.000-0800","c8:0f:10:9c:f7:9b",85
"2016-11-11T12:50:56.000-0800","cc:14:69:8b:79:12",74
"2016-11-11T12:50:56.000-0800","4c:fc:9b:ee:4d:36",85
"2016-11-11T12:50:56.000-0800","12:1d:da:dc:7b:b1",73
"2016-11-11T12:50:56.000-0800","17:d3:f8:71:14:68",57
"2016-11-11T12:50:55.000-0800","25:8a:17:ce:5c:04",57
"2016-11-11T12:50:55.000-0800","14:63:08:cb:61:4e",54
"2016-11-11T12:50:55.000-0800","8e:7a:43:e8:1f:da",79
"2016-11-11T12:50:55.000-0800","57:54:e5:ec:26:d9",87
"2016-11-11T12:50:55.000-0800","5d:4e:2e:4b:ae:c8",64
"2016-11-11T12:50:54.000-0800","b4:67:2f:38:f3:5e",58
"2016-11-11T12:50:54.000-0800","2d:f8:50:f9:4d:09",66
"2016-11-11T12:50:54.000-0800","c7:43:18:e9:fc:fe",74
"2016-11-11T12:50:54.000-0800","9e:08:d9:41:82:dd",76
"2016-11-11T12:50:54.000-0800","34:e1:d3:83:a4:36",43
"2016-11-11T12:50:53.000-0800","d8:13:10:ec:fa:92",62
"2016-11-11T12:50:53.000-0800","ec:dd:3d:3f:03:a9",50
"2016-11-11T12:50:53.000-0800","9d:6f:4b:5e:2b:bd",51
"2016-11-11T12:50:53.000-0800","9a:3e:21:49:f1:d0",65
"2016-11-11T12:50:53.000-0800","b8:55:60:67:db:ec",70
"2016-11-11T12:50:52.000-0800","5c:7b:bb:cf:b1:54",94
"2016-11-11T12:50:52.000-0800","48:10:0f:73:3d:ce",83
"2016-11-11T12:50:52.000-0800","61:99:35:ee:08:ba",47
"2016-11-11T12:50:52.000-0800","ae:84:4d:01:b4:22",56
"2016-11-11T12:50:52.000-0800","37:68:0d:e1:d5:57",94
"2016-11-11T12:50:51.000-0800","fa:66:24:3d:35:9d",67
"2016-11-11T12:50:51.000-0800","28:9f:d7:32:1b:d1",92
"2016-11-11T12:50:51.000-0800","33:07:96:98:da:c6",58
"2016-11-11T12:50:51.000-0800","01:ad:8a:a1:b3:ad",66
"2016-11-11T12:50:51.000-0800","87:92:53:4a:f2:a2",81
"2016-11-11T12:50:50.000-0800","ff:5d:2a:8e:11:fb",66
"2016-11-11T12:50:50.000-0800","ca:db:20:7c:8b:25",98
"2016-11-11T12:50:50.000-0800","e9:2d:3d:15:9e:93",71
"2016-11-11T12:50:50.000-0800","e9:ec:d1:68:77:aa",45
"2016-11-11T12:50:50.000-0800","4e:9d:b5:3b:cb:ac",83
"2016-11-11T12:50:49.000-0800","28:ac:50:fe:61:ed",63
"2016-11-11T12:50:49.000-0800","db:b3:d5:f0:62:26",65
"2016-11-11T12:50:49.000-0800","ca:71:9d:93:f2:95",64
"2016-11-11T12:50:49.000-0800","09:21:91:eb:4c:47",74
"2016-11-11T12:50:49.000-0800","18:45:d3:4f:b6:1a",73
"2016-11-11T12:50:48.000-0800","11:c3:7f:46:d2:9d",54
"2016-11-11T12:50:48.000-0800","27:f1:c1:d5:b0:74",94
"2016-11-11T12:50:48.000-0800","c8:0f:10:92:1e:fd",97
"2016-11-11T12:50:48.000-0800","38:d6:ae:c6:54:a6",80
"2016-11-11T12:50:48.000-0800","5d:2c:1c:24:99:41",50
"2016-11-11T12:50:47.000-0800","b7:6d:39:c7:b4:e2",45
"2016-11-11T12:50:47.000-0800","8e:58:18:4c:48:57",45
"2016-11-11T12:50:47.000-0800","3c:23:20:ab:48:83",96
"2016-11-11T12:50:47.000-0800","45:97:ad:0d:ec:80",59
"2016-11-11T12:50:47.000-0800","1c:2e:7f:62:a5:27",92
"2016-11-11T12:50:46.000-0800","56:2f:c1:a6:8b:fb",93
"2016-11-11T12:50:46.000-0800","3b:3e:af:73:8d:ca",83
"2016-11-11T12:50:46.000-0800","ad:87:db:f7:c8:43",58
"2016-11-11T12:50:46.000-0800","60:e5:9a:b1:9b:ca",98
"2016-11-11T12:50:46.000-0800","c3:0e:41:46:2e:c0",93
"2016-11-11T12:50:45.000-0800","8e:00:68:eb:45:3c",63
"2016-11-11T12:50:45.000-0800","5f:f8:97:0c:48:8f",54
"2016-11-11T12:50:45.000-0800","1d:14:c9:4d:ee:fd",90
"2016-11-11T12:50:45.000-0800","db:95:40:a1:54:7b",97
"2016-11-11T12:50:45.000-0800","c7:43:18:e9:fc:fe",76
"2016-11-11T12:50:44.000-0800","cc:80:f5:1c:c4:92",74
"2016-11-11T12:50:44.000-0800","5e:4e:38:14:ef:26",84
"2016-11-11T12:50:44.000-0800","ad:63:fe:b9:72:20",88
"2016-11-11T12:50:44.000-0800","01:cd:e4:9c:55:72",54
"2016-11-11T12:50:44.000-0800","69:cc:a1:25:6c:b8",60
"2016-11-11T12:50:43.000-0800","3e:96:fe:af:08:c9",45
"2016-11-11T12:50:43.000-0800","f6:ea:0e:ac:70:f5",95
"2016-11-11T12:50:43.000-0800","05:f1:ba:d0:2a:e3",75
"2016-11-11T12:50:43.000-0800","f0:b6:93:82:f5:41",45
"2016-11-11T12:50:43.000-0800","e6:43:39:e0:19:b8",64
"2016-11-11T12:50:42.000-0800","b4:43:a0:8e:63:45",51
"2016-11-11T12:50:42.000-0800","2b:b6:47:85:70:40",46
"2016-11-11T12:50:42.000-0800","5e:3c:ff:40:9f:54",58
"2016-11-11T12:50:42.000-0800","e9:2d:3d:15:9e:93",80
"2016-11-11T12:50:42.000-0800","44:20:58:66:82:7c",47
"2016-11-11T12:50:41.000-0800","36:b1:b3:d7:46:a8",98
"2016-11-11T12:50:41.000-0800","30:4f:85:20:05:05",91
"2016-11-11T12:50:41.000-0800","32:5c:94:0a:14:5a",54
"2016-11-11T12:50:41.000-0800","c9:66:f2:87:2b:89",61
"2016-11-11T12:50:41.000-0800","01:73:bb:e9:28:fc",58
"2016-11-11T12:50:40.000-0800","74:8b:54:78:77:81",95
"2016-11-11T12:50:40.000-0800","76:1b:2a:97:0b:00",89
"2016-11-11T12:50:40.000-0800","b1:de:c3:41:d2:f1",98
"2016-11-11T12:50:40.000-0800","74:51:37:c8:b0:d0",71
"2016-11-11T12:50:40.000-0800","69:70:81:60:6a:38",91
"2016-11-11T12:50:39.000-0800","b9:7b:6e:9c:e9:dc",95
"2016-11-11T12:50:39.000-0800","a9:79:14:1e:b2:20",70
"2016-11-11T12:50:39.000-0800","3d:cd:b7:d7:51:01",72
"2016-11-11T12:50:39.000-0800","80:1a:eb:d1:75:a3",50
"2016-11-11T12:50:39.000-0800","a9:a5:b4:74:2b:2b",67
"2016-11-11T12:50:38.000-0800","59:17:28:9b:54:93",80
"2016-11-11T12:50:38.000-0800","4c:39:eb:8c:18:5f",44
"2016-11-11T12:50:38.000-0800","41:92:03:71:09:3b",84
"2016-11-11T12:50:38.000-0800","f6:ad:fc:57:2f:a0",87
"2016-11-11T12:50:38.000-0800","94:fb:82:05:72:05",57
"2016-11-11T12:50:37.000-0800","1d:90:55:72:f5:1e",91
"2016-11-11T12:50:37.000-0800","bb:9c:c2:06:b7:b1",61
"2016-11-11T12:50:37.000-0800","11:dc:da:0a:87:d8",73
"2016-11-11T12:50:37.000-0800","cf:f6:82:1b:32:6f",46
"2016-11-11T12:50:37.000-0800","d1:da:ad:5e:c9:b9",64
"2016-11-11T12:50:36.000-0800","98:ae:ac:91:e0:60",71
"2016-11-11T12:50:36.000-0800","b4:67:2f:38:f3:5e",91
"2016-11-11T12:50:36.000-0800","fc:d4:1d:05:2b:73",80
"2016-11-11T12:50:36.000-0800","cf:ac:78:f3:12:b3",54
"2016-11-11T12:50:36.000-0800","78:3d:ed:69:e1:16",91
"2016-11-11T12:50:35.000-0800","c8:7c:90:89:f2:53",61
"2016-11-11T12:50:35.000-0800","9e:67:28:36:63:08",100
"2016-11-11T12:50:35.000-0800","37:e3:b1:d1:83:28",44
"2016-11-11T12:50:35.000-0800","9f:8f:db:b4:67:bf",85
"2016-11-11T12:50:35.000-0800","78:9f:28:fd:a7:1b",99
"2016-11-11T12:50:34.000-0800","0b:07:78:d5:a5:2e",91
"2016-11-11T12:50:34.000-0800","ce:f2:ba:cd:d2:1c",76
"2016-11-11T12:50:34.000-0800","6e:04:7b:25:0a:d0",44
"2016-11-11T12:50:34.000-0800","d1:da:ad:5e:c9:b9",55
"2016-11-11T12:50:34.000-0800","39:e1:fd:f9:e7:00",48
"2016-11-11T12:50:33.000-0800","ff:5d:2a:8e:11:fb",86
"2016-11-11T12:50:33.000-0800","2a:31:83:65:c5:51",87
"2016-11-11T12:50:33.000-0800","5c:fe:6b:60:ce:d6",67
"2016-11-11T12:50:33.000-0800","47:2a:55:ef:5f:13",73
"2016-11-11T12:50:33.000-0800","b0:30:43:85:ca:75",46
"2016-11-11T12:50:32.000-0800","e4:3d:7e:ad:96:c1",50
"2016-11-11T12:50:32.000-0800","bb:01:dd:a5:3c:ab",80
"2016-11-11T12:50:32.000-0800","01:cd:e4:9c:55:72",50
"2016-11-11T12:50:32.000-0800","54:85:b4:6c:88:74",67
"2016-11-11T12:50:32.000-0800","79:fa:26:b6:36:a6",51
"2016-11-11T12:50:31.000-0800","9a:77:48:9a:6c:d2",92
"2016-11-11T12:50:31.000-0800","c5:11:22:95:20:05",93
"2016-11-11T12:50:31.000-0800","66:dd:da:34:81:0c",48
"2016-11-11T12:50:31.000-0800","b2:e6:eb:49:fc:e6",51
"2016-11-11T12:50:31.000-0800","67:9d:17:91:cd:d7",63
"2016-11-11T12:50:30.000-0800","ff:fc:3b:f7:14:4a",72
"2016-11-11T12:50:30.000-0800","de:35:34:af:fd:89",55
"2016-11-11T12:50:30.000-0800","d8:58:04:34:16:4a",59
"2016-11-11T12:50:30.000-0800","95:67:fd:a6:f6:e7",99
"2016-11-11T12:50:30.000-0800","11:55:f9:98:a2:d4",52
"2016-11-11T12:50:29.000-0800","5e:3c:ff:40:9f:54",78
"2016-11-11T12:50:29.000-0800","02:f8:53:b3:0c:b4",57
"2016-11-11T12:50:29.000-0800","e6:fb:aa:9d:a6:6d",50
"2016-11-11T12:50:29.000-0800","37:e3:b1:d1:83:28",72
"2016-11-11T12:50:29.000-0800","bb:6b:dc:cb:38:39",49
"2016-11-11T12:50:28.000-0800","f5:e1:8d:74:fa:f5",90
"2016-11-11T12:50:28.000-0800","a2:5c:a3:3d:e3:52",65
"2016-11-11T12:50:28.000-0800","17:d3:f8:71:14:68",81
"2016-11-11T12:50:28.000-0800","0d:77:1e:96:df:46",80
"2016-11-11T12:50:28.000-0800","3d:01:97:68:ce:4f",43
"2016-11-11T12:50:27.000-0800","27:f1:c1:d5:b0:74",82
"2016-11-11T12:50:27.000-0800","66:dd:da:34:81:0c",56
"2016-11-11T12:50:27.000-0800","50:2e:04:4f:44:f3",100
"2016-11-11T12:50:27.000-0800","37:e5:8a:01:5d:0c",99
"2016-11-11T12:50:27.000-0800","11:c3:7f:46:d2:9d",59
"2016-11-11T12:50:26.000-0800","ad:da:3f:bc:eb:86",68
"2016-11-11T12:50:26.000-0800","77:8c:57:b2:0d:a4",73
"2016-11-11T12:50:26.000-0800","71:03:59:a6:b5:83",52
"2016-11-11T12:50:26.000-0800","ff:5d:2a:8e:11:fb",72
"2016-11-11T12:50:26.000-0800","28:e6:5e:d9:70:23",67
"2016-11-11T12:50:25.000-0800","ca:71:9d:93:f2:95",49
"2016-11-11T12:50:25.000-0800","28:ac:50:fe:61:ed",56
"2016-11-11T12:50:25.000-0800","17:ec:c3:16:29:a0",52
"2016-11-11T12:50:25.000-0800","70:81:fb:d6:63:bc",66
"2016-11-11T12:50:25.000-0800","5b:39:30:de:c6:f3",67
"2016-11-11T12:50:24.000-0800","23:6a:99:76:31:fc",93
"2016-11-11T12:50:24.000-0800","c4:0f:e4:f6:93:33",94
"2016-11-11T12:50:24.000-0800","05:9a:44:c9:77:c4",63
"2016-11-11T12:50:24.000-0800","45:10:e4:77:cb:90",71
"2016-11-11T12:50:24.000-0800","33:7f:6c:af:0b:83",98
"2016-11-11T12:50:23.000-0800","c7:db:68:74:7d:7f",85
"2016-11-11T12:50:23.000-0800","fe:fb:bc:da:77:e3",94
"2016-11-11T12:50:23.000-0800","ee:b4:4e:3e:c7:9a",98
"2016-11-11T12:50:23.000-0800","5c:5c:ac:cb:25:04",49
"2016-11-11T12:50:23.000-0800","12:26:bf:fb:69:45",51
"2016-11-11T12:50:22.000-0800","52:91:cb:6a:08:3f",57
"2016-11-11T12:50:22.000-0800","bf:2a:9b:50:00:a1",66
"2016-11-11T12:50:22.000-0800","d2:82:3f:af:97:12",63
"2016-11-11T12:50:22.000-0800","43:98:68:b2:1b:c7",87
"2016-11-11T12:50:22.000-0800","38:b4:9b:c4:81:75",82
"2016-11-11T12:50:21.000-0800","9f:0b:ae:98:9c:92",97
"2016-11-11T12:50:21.000-0800","78:8c:8d:08:6a:df",73
"2016-11-11T12:50:21.000-0800","26:53:51:36:01:4b",66
"2016-11-11T12:50:21.000-0800","5b:4a:4d:12:2f:fc",92
"2016-11-11T12:50:21.000-0800","46:ce:6a:ee:7b:7e",46
"2016-11-11T12:50:20.000-0800","8f:3d:d7:7f:0e:d2",94
"2016-11-11T12:50:20.000-0800","23:6a:99:76:31:fc",88
"2016-11-11T12:50:20.000-0800","3c:23:20:ab:48:83",73
"2016-11-11T12:50:20.000-0800","62:1b:ec:74:ef:f3",91
"2016-11-11T12:50:20.000-0800","5f:56:5a:4f:2e:2b",67
"2016-11-11T12:50:19.000-0800","04:91:c7:41:40:ec",49
"2016-11-11T12:50:19.000-0800","6f:fb:03:1a:b7:03",47
"2016-11-11T12:50:19.000-0800","2a:9d:a0:cb:38:79",64
"2016-11-11T12:50:19.000-0800","40:3a:ff:6b:78:10",59
"2016-11-11T12:50:19.000-0800","ff:60:23:a7:75:4c",66
"2016-11-11T12:50:18.000-0800","70:72:49:61:27:dc",100
"2016-11-11T12:50:18.000-0800","97:97:f3:68:4c:80",52
"2016-11-11T12:50:18.000-0800","28:9f:d7:32:1b:d1",66
"2016-11-11T12:50:18.000-0800","b5:9b:03:39:aa:20",77
"2016-11-11T12:50:18.000-0800","bc:ce:8b:2c:65:3f",46
"2016-11-11T12:50:17.000-0800","f2:f3:58:de:57:9d",80
"2016-11-11T12:50:17.000-0800","da:0c:19:5c:7c:86",65
"2016-11-11T12:50:17.000-0800","b4:93:95:7b:46:1b",76
"2016-11-11T12:50:17.000-0800","f0:3d:2b:6f:d3:2a",67
"2016-11-11T12:50:17.000-0800","34:84:ec:ee:bf:5d",47
"2016-11-11T12:50:16.000-0800","2e:67:70:c2:60:75",59
"2016-11-11T12:50:16.000-0800","54:a6:0a:28:47:e3",73
"2016-11-11T12:50:16.000-0800","33:7f:6c:af:0b:83",92
"2016-11-11T12:50:16.000-0800","6f:dd:ed:72:2d:ba",89
"2016-11-11T12:50:16.000-0800","9d:7c:59:c6:57:b1",78
"2016-11-11T12:50:15.000-0800","7c:de:56:94:01:2a",84
"2016-11-11T12:50:15.000-0800","c4:f4:b0:49:1d:cf",75
"2016-11-11T12:50:15.000-0800","12:23:0d:35:78:92",97
"2016-11-11T12:50:15.000-0800","de:e6:92:27:19:8d",87
"2016-11-11T12:50:15.000-0800","9d:14:63:e7:64:b7",76
"2016-11-11T12:50:14.000-0800","98:ea:6e:0d:87:94",93
"2016-11-11T12:50:14.000-0800","d3:60:f2:82:74:d7",43
"2016-11-11T12:50:14.000-0800","68:c2:5a:71:44:9a",100
"2016-11-11T12:50:14.000-0800","eb:e9:77:38:31:0e",51
"2016-11-11T12:50:14.000-0800","2a:9d:a0:cb:38:79",73
"2016-11-11T12:50:13.000-0800","c7:36:96:36:ac:6f",73
"2016-11-11T12:50:13.000-0800","ce:f2:d1:2c:5f:54",76
"2016-11-11T12:50:13.000-0800","20:e3:5c:ea:a3:9d",54
"2016-11-11T12:50:13.000-0800","76:d1:1e:b5:00:6a",76
"2016-11-11T12:50:13.000-0800","42:74:80:90:f2:5b",53
"2016-11-11T12:50:12.000-0800","c1:c8:e3:81:0f:92",83
